,product_id,product_lvl1_cat_desc,product_lvl2_cat_desc
5122,130758,FoodCommodity,InstantAndReadytoEat
5123,130760,FoodCommodity,InstantAndReadytoEat
5124,130764,FoodCommodity,InstantAndReadytoEat
5125,130765,FoodCommodity,InstantAndReadytoEat
5126,139498,FoodCommodity,InstantAndReadytoEat
5127,139518,FoodCommodity,InstantAndReadytoEat
5128,139521,FoodCommodity,InstantAndReadytoEat
5129,139522,FoodCommodity,InstantAndReadytoEat
5130,143118,FoodCommodity,InstantAndReadytoEat
5131,157666,FoodCommodity,InstantAndReadytoEat
5132,157669,FoodCommodity,InstantAndReadytoEat
5133,158883,FoodCommodity,InstantAndReadytoEat
5134,158884,FoodCommodity,InstantAndReadytoEat
5135,170323,FoodCommodity,InstantAndReadytoEat
5136,170324,FoodCommodity,InstantAndReadytoEat
5137,171400,FoodCommodity,InstantAndReadytoEat
5138,176840,FoodCommodity,InstantAndReadytoEat
5139,176841,FoodCommodity,InstantAndReadytoEat
5140,187381,FoodCommodity,InstantAndReadytoEat
5141,190871,FoodCommodity,InstantAndReadytoEat
5142,190873,FoodCommodity,InstantAndReadytoEat
5143,190877,FoodCommodity,InstantAndReadytoEat
5144,198782,FoodCommodity,InstantAndReadytoEat
5145,198784,FoodCommodity,InstantAndReadytoEat
5146,202074,FoodCommodity,InstantAndReadytoEat
5147,203957,FoodCommodity,InstantAndReadytoEat
5148,203958,FoodCommodity,InstantAndReadytoEat
5149,207799,FoodCommodity,InstantAndReadytoEat
5150,207819,FoodCommodity,InstantAndReadytoEat
5151,219120,FoodCommodity,InstantAndReadytoEat
5152,219121,FoodCommodity,InstantAndReadytoEat
5153,19426,FoodCommodity,JarredFood
5154,20527,FoodCommodity,JarredFood
5155,21753,FoodCommodity,JarredFood
5156,21777,FoodCommodity,JarredFood
5157,23786,FoodCommodity,JarredFood
5158,24275,FoodCommodity,JarredFood
5159,24515,FoodCommodity,JarredFood
5160,25014,FoodCommodity,JarredFood
5161,26360,FoodCommodity,JarredFood
5162,26942,FoodCommodity,JarredFood
5163,29242,FoodCommodity,JarredFood
5164,30763,FoodCommodity,JarredFood
5165,38283,FoodCommodity,JarredFood
5166,39819,FoodCommodity,JarredFood
5167,40100,FoodCommodity,JarredFood
5168,40798,FoodCommodity,JarredFood
5169,45490,FoodCommodity,JarredFood
5170,49575,FoodCommodity,JarredFood
5171,49684,FoodCommodity,JarredFood
5172,50330,FoodCommodity,JarredFood
5173,52990,FoodCommodity,JarredFood
5174,55551,FoodCommodity,JarredFood
5175,58050,FoodCommodity,JarredFood
5176,60467,FoodCommodity,JarredFood
5177,62918,FoodCommodity,JarredFood
5178,65005,FoodCommodity,JarredFood
5179,65411,FoodCommodity,JarredFood
5180,67688,FoodCommodity,JarredFood
5181,69515,FoodCommodity,JarredFood
5182,69689,FoodCommodity,JarredFood
5183,72749,FoodCommodity,JarredFood
5184,73916,FoodCommodity,JarredFood
5185,76952,FoodCommodity,JarredFood
5186,79349,FoodCommodity,JarredFood
5187,79946,FoodCommodity,JarredFood
5188,81474,FoodCommodity,JarredFood
5189,81494,FoodCommodity,JarredFood
5190,82997,FoodCommodity,JarredFood
5191,84290,FoodCommodity,JarredFood
5192,84967,FoodCommodity,JarredFood
5193,86780,FoodCommodity,JarredFood
5194,89008,FoodCommodity,JarredFood
5195,90823,FoodCommodity,JarredFood
5196,91267,FoodCommodity,JarredFood
5197,91554,FoodCommodity,JarredFood
5198,93217,FoodCommodity,JarredFood
5199,93233,FoodCommodity,JarredFood
5200,95494,FoodCommodity,JarredFood
5201,95563,FoodCommodity,JarredFood
5202,96808,FoodCommodity,JarredFood
5203,98547,FoodCommodity,JarredFood
5204,99891,FoodCommodity,JarredFood
5205,153915,FoodCommodity,JarredFood
5206,159933,FoodCommodity,JarredFood
5207,176434,FoodCommodity,JarredFood
5208,196747,FoodCommodity,JarredFood
5209,209196,FoodCommodity,JarredFood
5210,209197,FoodCommodity,JarredFood
5211,209200,FoodCommodity,JarredFood
5212,334,FoodCommodity,NoodlesPastaAndRice
5213,356,FoodCommodity,NoodlesPastaAndRice
5214,448,FoodCommodity,NoodlesPastaAndRice
5215,642,FoodCommodity,NoodlesPastaAndRice
5216,810,FoodCommodity,NoodlesPastaAndRice
5217,941,FoodCommodity,NoodlesPastaAndRice
5218,1330,FoodCommodity,NoodlesPastaAndRice
5219,2495,FoodCommodity,NoodlesPastaAndRice
5220,2736,FoodCommodity,NoodlesPastaAndRice
5221,3197,FoodCommodity,NoodlesPastaAndRice
5222,3866,FoodCommodity,NoodlesPastaAndRice
5223,4064,FoodCommodity,NoodlesPastaAndRice
5224,5722,FoodCommodity,NoodlesPastaAndRice
5225,5739,FoodCommodity,NoodlesPastaAndRice
5226,6532,FoodCommodity,NoodlesPastaAndRice
5227,6994,FoodCommodity,NoodlesPastaAndRice
5228,7904,FoodCommodity,NoodlesPastaAndRice
5229,7989,FoodCommodity,NoodlesPastaAndRice
5230,8003,FoodCommodity,NoodlesPastaAndRice
5231,8200,FoodCommodity,NoodlesPastaAndRice
5232,8515,FoodCommodity,NoodlesPastaAndRice
5233,8563,FoodCommodity,NoodlesPastaAndRice
5234,9183,FoodCommodity,NoodlesPastaAndRice
5235,9756,FoodCommodity,NoodlesPastaAndRice
5236,9846,FoodCommodity,NoodlesPastaAndRice
5237,10579,FoodCommodity,NoodlesPastaAndRice
5238,11414,FoodCommodity,NoodlesPastaAndRice
5239,11461,FoodCommodity,NoodlesPastaAndRice
5240,11970,FoodCommodity,NoodlesPastaAndRice
5241,12224,FoodCommodity,NoodlesPastaAndRice
5242,12949,FoodCommodity,NoodlesPastaAndRice
5243,13031,FoodCommodity,NoodlesPastaAndRice
5244,13313,FoodCommodity,NoodlesPastaAndRice
5245,13665,FoodCommodity,NoodlesPastaAndRice
5246,14227,FoodCommodity,NoodlesPastaAndRice
5247,14798,FoodCommodity,NoodlesPastaAndRice
5248,14819,FoodCommodity,NoodlesPastaAndRice
5249,14842,FoodCommodity,NoodlesPastaAndRice
5250,14912,FoodCommodity,NoodlesPastaAndRice
5251,15467,FoodCommodity,NoodlesPastaAndRice
5252,16159,FoodCommodity,NoodlesPastaAndRice
5253,16547,FoodCommodity,NoodlesPastaAndRice
5254,16662,FoodCommodity,NoodlesPastaAndRice
5255,16799,FoodCommodity,NoodlesPastaAndRice
5256,16835,FoodCommodity,NoodlesPastaAndRice
5257,17682,FoodCommodity,NoodlesPastaAndRice
5258,19346,FoodCommodity,NoodlesPastaAndRice
5259,19737,FoodCommodity,NoodlesPastaAndRice
5260,19864,FoodCommodity,NoodlesPastaAndRice
5261,19919,FoodCommodity,NoodlesPastaAndRice
5262,20957,FoodCommodity,NoodlesPastaAndRice
5263,20967,FoodCommodity,NoodlesPastaAndRice
5264,21332,FoodCommodity,NoodlesPastaAndRice
5265,21623,FoodCommodity,NoodlesPastaAndRice
5266,22889,FoodCommodity,NoodlesPastaAndRice
5267,23173,FoodCommodity,NoodlesPastaAndRice
5268,23355,FoodCommodity,NoodlesPastaAndRice
5269,23385,FoodCommodity,NoodlesPastaAndRice
5270,23531,FoodCommodity,NoodlesPastaAndRice
5271,24014,FoodCommodity,NoodlesPastaAndRice
5272,24272,FoodCommodity,NoodlesPastaAndRice
5273,24565,FoodCommodity,NoodlesPastaAndRice
5274,25278,FoodCommodity,NoodlesPastaAndRice
5275,25929,FoodCommodity,NoodlesPastaAndRice
5276,25975,FoodCommodity,NoodlesPastaAndRice
5277,26084,FoodCommodity,NoodlesPastaAndRice
5278,26386,FoodCommodity,NoodlesPastaAndRice
5279,26443,FoodCommodity,NoodlesPastaAndRice
5280,27415,FoodCommodity,NoodlesPastaAndRice
5281,27453,FoodCommodity,NoodlesPastaAndRice
5282,27667,FoodCommodity,NoodlesPastaAndRice
5283,27794,FoodCommodity,NoodlesPastaAndRice
5284,28139,FoodCommodity,NoodlesPastaAndRice
5285,28262,FoodCommodity,NoodlesPastaAndRice
5286,28651,FoodCommodity,NoodlesPastaAndRice
5287,28661,FoodCommodity,NoodlesPastaAndRice
5288,28824,FoodCommodity,NoodlesPastaAndRice
5289,28947,FoodCommodity,NoodlesPastaAndRice
5290,29262,FoodCommodity,NoodlesPastaAndRice
5291,29424,FoodCommodity,NoodlesPastaAndRice
5292,30795,FoodCommodity,NoodlesPastaAndRice
5293,31700,FoodCommodity,NoodlesPastaAndRice
5294,31770,FoodCommodity,NoodlesPastaAndRice
5295,32054,FoodCommodity,NoodlesPastaAndRice
5296,32696,FoodCommodity,NoodlesPastaAndRice
5297,33318,FoodCommodity,NoodlesPastaAndRice
5298,34005,FoodCommodity,NoodlesPastaAndRice
5299,34165,FoodCommodity,NoodlesPastaAndRice
5300,34602,FoodCommodity,NoodlesPastaAndRice
5301,34685,FoodCommodity,NoodlesPastaAndRice
5302,36161,FoodCommodity,NoodlesPastaAndRice
5303,36376,FoodCommodity,NoodlesPastaAndRice
5304,36420,FoodCommodity,NoodlesPastaAndRice
5305,36424,FoodCommodity,NoodlesPastaAndRice
5306,36736,FoodCommodity,NoodlesPastaAndRice
5307,37174,FoodCommodity,NoodlesPastaAndRice
5308,37557,FoodCommodity,NoodlesPastaAndRice
5309,38271,FoodCommodity,NoodlesPastaAndRice
5310,38765,FoodCommodity,NoodlesPastaAndRice
5311,38950,FoodCommodity,NoodlesPastaAndRice
5312,38956,FoodCommodity,NoodlesPastaAndRice
5313,39080,FoodCommodity,NoodlesPastaAndRice
5314,39820,FoodCommodity,NoodlesPastaAndRice
5315,39909,FoodCommodity,NoodlesPastaAndRice
5316,40085,FoodCommodity,NoodlesPastaAndRice
5317,40178,FoodCommodity,NoodlesPastaAndRice
5318,40272,FoodCommodity,NoodlesPastaAndRice
5319,40795,FoodCommodity,NoodlesPastaAndRice
5320,40956,FoodCommodity,NoodlesPastaAndRice
5321,41038,FoodCommodity,NoodlesPastaAndRice
5322,41544,FoodCommodity,NoodlesPastaAndRice
5323,42288,FoodCommodity,NoodlesPastaAndRice
5324,45603,FoodCommodity,NoodlesPastaAndRice
5325,45913,FoodCommodity,NoodlesPastaAndRice
5326,46592,FoodCommodity,NoodlesPastaAndRice
5327,48807,FoodCommodity,NoodlesPastaAndRice
5328,49692,FoodCommodity,NoodlesPastaAndRice
5329,50176,FoodCommodity,NoodlesPastaAndRice
5330,50464,FoodCommodity,NoodlesPastaAndRice
5331,51066,FoodCommodity,NoodlesPastaAndRice
5332,51448,FoodCommodity,NoodlesPastaAndRice
5333,51641,FoodCommodity,NoodlesPastaAndRice
5334,52389,FoodCommodity,NoodlesPastaAndRice
5335,54189,FoodCommodity,NoodlesPastaAndRice
5336,55105,FoodCommodity,NoodlesPastaAndRice
5337,55106,FoodCommodity,NoodlesPastaAndRice
5338,55200,FoodCommodity,NoodlesPastaAndRice
5339,55220,FoodCommodity,NoodlesPastaAndRice
5340,55356,FoodCommodity,NoodlesPastaAndRice
5341,55667,FoodCommodity,NoodlesPastaAndRice
5342,56253,FoodCommodity,NoodlesPastaAndRice
5343,56400,FoodCommodity,NoodlesPastaAndRice
5344,59519,FoodCommodity,NoodlesPastaAndRice
5345,59558,FoodCommodity,NoodlesPastaAndRice
5346,59868,FoodCommodity,NoodlesPastaAndRice
5347,59900,FoodCommodity,NoodlesPastaAndRice
5348,60653,FoodCommodity,NoodlesPastaAndRice
5349,61166,FoodCommodity,NoodlesPastaAndRice
5350,61214,FoodCommodity,NoodlesPastaAndRice
5351,61243,FoodCommodity,NoodlesPastaAndRice
5352,61390,FoodCommodity,NoodlesPastaAndRice
5353,61416,FoodCommodity,NoodlesPastaAndRice
5354,62442,FoodCommodity,NoodlesPastaAndRice
5355,62709,FoodCommodity,NoodlesPastaAndRice
5356,63297,FoodCommodity,NoodlesPastaAndRice
5357,63327,FoodCommodity,NoodlesPastaAndRice
5358,63462,FoodCommodity,NoodlesPastaAndRice
5359,63816,FoodCommodity,NoodlesPastaAndRice
5360,63900,FoodCommodity,NoodlesPastaAndRice
5361,64059,FoodCommodity,NoodlesPastaAndRice
5362,64461,FoodCommodity,NoodlesPastaAndRice
5363,64668,FoodCommodity,NoodlesPastaAndRice
5364,64817,FoodCommodity,NoodlesPastaAndRice
5365,65139,FoodCommodity,NoodlesPastaAndRice
5366,65495,FoodCommodity,NoodlesPastaAndRice
5367,65646,FoodCommodity,NoodlesPastaAndRice
5368,66112,FoodCommodity,NoodlesPastaAndRice
5369,66726,FoodCommodity,NoodlesPastaAndRice
5370,67523,FoodCommodity,NoodlesPastaAndRice
5371,67600,FoodCommodity,NoodlesPastaAndRice
5372,67882,FoodCommodity,NoodlesPastaAndRice
5373,68157,FoodCommodity,NoodlesPastaAndRice
5374,68277,FoodCommodity,NoodlesPastaAndRice
5375,68399,FoodCommodity,NoodlesPastaAndRice
5376,68587,FoodCommodity,NoodlesPastaAndRice
5377,69153,FoodCommodity,NoodlesPastaAndRice
5378,69825,FoodCommodity,NoodlesPastaAndRice
5379,69985,FoodCommodity,NoodlesPastaAndRice
5380,70605,FoodCommodity,NoodlesPastaAndRice
5381,71281,FoodCommodity,NoodlesPastaAndRice
5382,71706,FoodCommodity,NoodlesPastaAndRice
5383,72479,FoodCommodity,NoodlesPastaAndRice
5384,72770,FoodCommodity,NoodlesPastaAndRice
5385,72774,FoodCommodity,NoodlesPastaAndRice
5386,72786,FoodCommodity,NoodlesPastaAndRice
5387,72898,FoodCommodity,NoodlesPastaAndRice
5388,73879,FoodCommodity,NoodlesPastaAndRice
5389,74319,FoodCommodity,NoodlesPastaAndRice
5390,74449,FoodCommodity,NoodlesPastaAndRice
5391,74673,FoodCommodity,NoodlesPastaAndRice
5392,75964,FoodCommodity,NoodlesPastaAndRice
5393,76256,FoodCommodity,NoodlesPastaAndRice
5394,78002,FoodCommodity,NoodlesPastaAndRice
5395,78482,FoodCommodity,NoodlesPastaAndRice
5396,79230,FoodCommodity,NoodlesPastaAndRice
5397,80080,FoodCommodity,NoodlesPastaAndRice
5398,80180,FoodCommodity,NoodlesPastaAndRice
5399,80660,FoodCommodity,NoodlesPastaAndRice
5400,80817,FoodCommodity,NoodlesPastaAndRice
5401,81173,FoodCommodity,NoodlesPastaAndRice
5402,81514,FoodCommodity,NoodlesPastaAndRice
5403,81572,FoodCommodity,NoodlesPastaAndRice
5404,82598,FoodCommodity,NoodlesPastaAndRice
5405,83645,FoodCommodity,NoodlesPastaAndRice
5406,83769,FoodCommodity,NoodlesPastaAndRice
5407,85336,FoodCommodity,NoodlesPastaAndRice
5408,85731,FoodCommodity,NoodlesPastaAndRice
5409,86827,FoodCommodity,NoodlesPastaAndRice
5410,86996,FoodCommodity,NoodlesPastaAndRice
5411,88051,FoodCommodity,NoodlesPastaAndRice
5412,88290,FoodCommodity,NoodlesPastaAndRice
5413,89014,FoodCommodity,NoodlesPastaAndRice
5414,89328,FoodCommodity,NoodlesPastaAndRice
5415,89368,FoodCommodity,NoodlesPastaAndRice
5416,89886,FoodCommodity,NoodlesPastaAndRice
5417,89901,FoodCommodity,NoodlesPastaAndRice
5418,89929,FoodCommodity,NoodlesPastaAndRice
5419,89960,FoodCommodity,NoodlesPastaAndRice
5420,90921,FoodCommodity,NoodlesPastaAndRice
5421,91310,FoodCommodity,NoodlesPastaAndRice
5422,91443,FoodCommodity,NoodlesPastaAndRice
5423,91552,FoodCommodity,NoodlesPastaAndRice
5424,91793,FoodCommodity,NoodlesPastaAndRice
5425,91832,FoodCommodity,NoodlesPastaAndRice
5426,91874,FoodCommodity,NoodlesPastaAndRice
5427,92314,FoodCommodity,NoodlesPastaAndRice
5428,92374,FoodCommodity,NoodlesPastaAndRice
5429,92984,FoodCommodity,NoodlesPastaAndRice
5430,94708,FoodCommodity,NoodlesPastaAndRice
5431,94792,FoodCommodity,NoodlesPastaAndRice
5432,95221,FoodCommodity,NoodlesPastaAndRice
5433,95386,FoodCommodity,NoodlesPastaAndRice
5434,95966,FoodCommodity,NoodlesPastaAndRice
5435,96156,FoodCommodity,NoodlesPastaAndRice
5436,96772,FoodCommodity,NoodlesPastaAndRice
5437,97385,FoodCommodity,NoodlesPastaAndRice
5438,97716,FoodCommodity,NoodlesPastaAndRice
5439,98037,FoodCommodity,NoodlesPastaAndRice
5440,98070,FoodCommodity,NoodlesPastaAndRice
5441,98287,FoodCommodity,NoodlesPastaAndRice
5442,98586,FoodCommodity,NoodlesPastaAndRice
5443,98644,FoodCommodity,NoodlesPastaAndRice
5444,98702,FoodCommodity,NoodlesPastaAndRice
5445,99281,FoodCommodity,NoodlesPastaAndRice
5446,99507,FoodCommodity,NoodlesPastaAndRice
5447,99599,FoodCommodity,NoodlesPastaAndRice
5448,99855,FoodCommodity,NoodlesPastaAndRice
5449,99946,FoodCommodity,NoodlesPastaAndRice
5450,100353,FoodCommodity,NoodlesPastaAndRice
5451,100551,FoodCommodity,NoodlesPastaAndRice
5452,101255,FoodCommodity,NoodlesPastaAndRice
5453,101322,FoodCommodity,NoodlesPastaAndRice
5454,101887,FoodCommodity,NoodlesPastaAndRice
5455,101889,FoodCommodity,NoodlesPastaAndRice
5456,101893,FoodCommodity,NoodlesPastaAndRice
5457,106378,FoodCommodity,NoodlesPastaAndRice
5458,106806,FoodCommodity,NoodlesPastaAndRice
5459,106807,FoodCommodity,NoodlesPastaAndRice
5460,109257,FoodCommodity,NoodlesPastaAndRice
5461,113148,FoodCommodity,NoodlesPastaAndRice
5462,113149,FoodCommodity,NoodlesPastaAndRice
5463,117611,FoodCommodity,NoodlesPastaAndRice
5464,117825,FoodCommodity,NoodlesPastaAndRice
5465,117826,FoodCommodity,NoodlesPastaAndRice
5466,117827,FoodCommodity,NoodlesPastaAndRice
5467,117844,FoodCommodity,NoodlesPastaAndRice
5468,121239,FoodCommodity,NoodlesPastaAndRice
5469,121240,FoodCommodity,NoodlesPastaAndRice
5470,121241,FoodCommodity,NoodlesPastaAndRice
5471,121248,FoodCommodity,NoodlesPastaAndRice
5472,122698,FoodCommodity,NoodlesPastaAndRice
5473,144406,FoodCommodity,NoodlesPastaAndRice
5474,154376,FoodCommodity,NoodlesPastaAndRice
5475,161153,FoodCommodity,NoodlesPastaAndRice
5476,163849,FoodCommodity,NoodlesPastaAndRice
5477,167701,FoodCommodity,NoodlesPastaAndRice
5478,171985,FoodCommodity,NoodlesPastaAndRice
5479,172458,FoodCommodity,NoodlesPastaAndRice
5480,172463,FoodCommodity,NoodlesPastaAndRice
5481,172477,FoodCommodity,NoodlesPastaAndRice
5482,175198,FoodCommodity,NoodlesPastaAndRice
5483,176375,FoodCommodity,NoodlesPastaAndRice
5484,176378,FoodCommodity,NoodlesPastaAndRice
5485,176729,FoodCommodity,NoodlesPastaAndRice
5486,185567,FoodCommodity,NoodlesPastaAndRice
5487,185568,FoodCommodity,NoodlesPastaAndRice
5488,185569,FoodCommodity,NoodlesPastaAndRice
5489,192355,FoodCommodity,NoodlesPastaAndRice
5490,192584,FoodCommodity,NoodlesPastaAndRice
5491,193776,FoodCommodity,NoodlesPastaAndRice
5492,209064,FoodCommodity,NoodlesPastaAndRice
5493,210655,FoodCommodity,NoodlesPastaAndRice
5494,3674,FoodImpulse,AmbientDessert
5495,3968,FoodImpulse,AmbientDessert
5496,4046,FoodImpulse,AmbientDessert
5497,7344,FoodImpulse,AmbientDessert
5498,9679,FoodImpulse,AmbientDessert
5499,12600,FoodImpulse,AmbientDessert
5500,14423,FoodImpulse,AmbientDessert
5501,14503,FoodImpulse,AmbientDessert
5502,22066,FoodImpulse,AmbientDessert
5503,25889,FoodImpulse,AmbientDessert
5504,31903,FoodImpulse,AmbientDessert
5505,35974,FoodImpulse,AmbientDessert
5506,38706,FoodImpulse,AmbientDessert
5507,39038,FoodImpulse,AmbientDessert
5508,41971,FoodImpulse,AmbientDessert
5509,42240,FoodImpulse,AmbientDessert
5510,42743,FoodImpulse,AmbientDessert
5511,42916,FoodImpulse,AmbientDessert
5512,43434,FoodImpulse,AmbientDessert
5513,48390,FoodImpulse,AmbientDessert
5514,50255,FoodImpulse,AmbientDessert
5515,57297,FoodImpulse,AmbientDessert
5516,64930,FoodImpulse,AmbientDessert
5517,83350,FoodImpulse,AmbientDessert
5518,92801,FoodImpulse,AmbientDessert
5519,109279,FoodImpulse,AmbientDessert
5520,118945,FoodImpulse,AmbientDessert
5521,122079,FoodImpulse,AmbientDessert
5522,154625,FoodImpulse,AmbientDessert
5523,154636,FoodImpulse,AmbientDessert
5524,154644,FoodImpulse,AmbientDessert
5525,160960,FoodImpulse,AmbientDessert
5526,163469,FoodImpulse,AmbientDessert
5527,163472,FoodImpulse,AmbientDessert
5528,175658,FoodImpulse,AmbientDessert
5529,231251,FoodImpulse,AmbientDessert
5530,231252,FoodImpulse,AmbientDessert
5531,886,FoodImpulse,Biscuits
5532,1260,FoodImpulse,Biscuits
5533,1375,FoodImpulse,Biscuits
5534,2046,FoodImpulse,Biscuits
5535,2360,FoodImpulse,Biscuits
5536,3074,FoodImpulse,Biscuits
5537,3934,FoodImpulse,Biscuits
5538,4537,FoodImpulse,Biscuits
5539,4801,FoodImpulse,Biscuits
5540,5192,FoodImpulse,Biscuits
5541,5417,FoodImpulse,Biscuits
5542,5587,FoodImpulse,Biscuits
5543,6137,FoodImpulse,Biscuits
5544,6235,FoodImpulse,Biscuits
5545,6316,FoodImpulse,Biscuits
5546,6408,FoodImpulse,Biscuits
5547,6582,FoodImpulse,Biscuits
5548,6784,FoodImpulse,Biscuits
5549,6861,FoodImpulse,Biscuits
5550,8527,FoodImpulse,Biscuits
5551,8895,FoodImpulse,Biscuits
5552,9050,FoodImpulse,Biscuits
5553,9051,FoodImpulse,Biscuits
5554,9260,FoodImpulse,Biscuits
5555,9308,FoodImpulse,Biscuits
5556,9414,FoodImpulse,Biscuits
5557,9830,FoodImpulse,Biscuits
5558,9969,FoodImpulse,Biscuits
5559,10747,FoodImpulse,Biscuits
5560,11299,FoodImpulse,Biscuits
5561,12628,FoodImpulse,Biscuits
5562,12679,FoodImpulse,Biscuits
5563,13451,FoodImpulse,Biscuits
5564,13912,FoodImpulse,Biscuits
5565,14964,FoodImpulse,Biscuits
5566,14993,FoodImpulse,Biscuits
5567,15136,FoodImpulse,Biscuits
5568,15252,FoodImpulse,Biscuits
5569,15375,FoodImpulse,Biscuits
5570,15607,FoodImpulse,Biscuits
5571,15697,FoodImpulse,Biscuits
5572,16236,FoodImpulse,Biscuits
5573,16384,FoodImpulse,Biscuits
5574,16596,FoodImpulse,Biscuits
5575,16719,FoodImpulse,Biscuits
5576,17277,FoodImpulse,Biscuits
5577,17892,FoodImpulse,Biscuits
5578,18080,FoodImpulse,Biscuits
5579,18556,FoodImpulse,Biscuits
5580,19163,FoodImpulse,Biscuits
5581,19256,FoodImpulse,Biscuits
5582,19664,FoodImpulse,Biscuits
5583,19922,FoodImpulse,Biscuits
5584,20071,FoodImpulse,Biscuits
5585,20483,FoodImpulse,Biscuits
5586,20517,FoodImpulse,Biscuits
5587,20686,FoodImpulse,Biscuits
5588,21767,FoodImpulse,Biscuits
5589,21827,FoodImpulse,Biscuits
5590,22669,FoodImpulse,Biscuits
5591,22779,FoodImpulse,Biscuits
5592,22818,FoodImpulse,Biscuits
5593,22832,FoodImpulse,Biscuits
5594,23313,FoodImpulse,Biscuits
5595,23692,FoodImpulse,Biscuits
5596,24290,FoodImpulse,Biscuits
5597,24384,FoodImpulse,Biscuits
5598,24657,FoodImpulse,Biscuits
5599,24724,FoodImpulse,Biscuits
5600,25409,FoodImpulse,Biscuits
5601,25630,FoodImpulse,Biscuits
5602,25635,FoodImpulse,Biscuits
5603,25731,FoodImpulse,Biscuits
5604,26096,FoodImpulse,Biscuits
5605,26276,FoodImpulse,Biscuits
5606,27614,FoodImpulse,Biscuits
5607,27786,FoodImpulse,Biscuits
5608,27814,FoodImpulse,Biscuits
5609,28082,FoodImpulse,Biscuits
5610,28083,FoodImpulse,Biscuits
5611,28340,FoodImpulse,Biscuits
5612,28542,FoodImpulse,Biscuits
5613,28768,FoodImpulse,Biscuits
5614,28910,FoodImpulse,Biscuits
5615,28985,FoodImpulse,Biscuits
5616,29611,FoodImpulse,Biscuits
5617,29656,FoodImpulse,Biscuits
5618,29888,FoodImpulse,Biscuits
5619,30500,FoodImpulse,Biscuits
5620,30678,FoodImpulse,Biscuits
5621,30882,FoodImpulse,Biscuits
5622,31071,FoodImpulse,Biscuits
5623,31272,FoodImpulse,Biscuits
5624,31286,FoodImpulse,Biscuits
5625,31577,FoodImpulse,Biscuits
5626,31603,FoodImpulse,Biscuits
5627,34844,FoodImpulse,Biscuits
5628,35065,FoodImpulse,Biscuits
5629,35466,FoodImpulse,Biscuits
5630,36480,FoodImpulse,Biscuits
5631,36623,FoodImpulse,Biscuits
5632,36885,FoodImpulse,Biscuits
5633,36959,FoodImpulse,Biscuits
5634,37115,FoodImpulse,Biscuits
5635,37223,FoodImpulse,Biscuits
5636,37266,FoodImpulse,Biscuits
5637,37517,FoodImpulse,Biscuits
5638,38237,FoodImpulse,Biscuits
5639,38473,FoodImpulse,Biscuits
5640,38499,FoodImpulse,Biscuits
5641,38919,FoodImpulse,Biscuits
5642,39762,FoodImpulse,Biscuits
5643,39952,FoodImpulse,Biscuits
5644,40055,FoodImpulse,Biscuits
5645,40654,FoodImpulse,Biscuits
5646,41216,FoodImpulse,Biscuits
5647,41242,FoodImpulse,Biscuits
5648,41537,FoodImpulse,Biscuits
5649,41643,FoodImpulse,Biscuits
5650,41850,FoodImpulse,Biscuits
5651,42086,FoodImpulse,Biscuits
5652,42100,FoodImpulse,Biscuits
5653,42889,FoodImpulse,Biscuits
5654,44917,FoodImpulse,Biscuits
5655,45812,FoodImpulse,Biscuits
5656,47296,FoodImpulse,Biscuits
5657,47400,FoodImpulse,Biscuits
5658,48988,FoodImpulse,Biscuits
5659,49114,FoodImpulse,Biscuits
5660,51027,FoodImpulse,Biscuits
5661,51395,FoodImpulse,Biscuits
5662,51404,FoodImpulse,Biscuits
5663,51626,FoodImpulse,Biscuits
5664,52714,FoodImpulse,Biscuits
5665,53302,FoodImpulse,Biscuits
5666,53640,FoodImpulse,Biscuits
5667,53763,FoodImpulse,Biscuits
5668,55039,FoodImpulse,Biscuits
5669,55057,FoodImpulse,Biscuits
5670,55278,FoodImpulse,Biscuits
5671,55604,FoodImpulse,Biscuits
5672,55839,FoodImpulse,Biscuits
5673,56388,FoodImpulse,Biscuits
5674,57213,FoodImpulse,Biscuits
5675,57975,FoodImpulse,Biscuits
5676,59414,FoodImpulse,Biscuits
5677,60517,FoodImpulse,Biscuits
5678,60862,FoodImpulse,Biscuits
5679,61088,FoodImpulse,Biscuits
5680,61599,FoodImpulse,Biscuits
5681,61739,FoodImpulse,Biscuits
5682,62154,FoodImpulse,Biscuits
5683,62195,FoodImpulse,Biscuits
5684,62415,FoodImpulse,Biscuits
5685,62522,FoodImpulse,Biscuits
5686,63426,FoodImpulse,Biscuits
5687,63487,FoodImpulse,Biscuits
5688,63633,FoodImpulse,Biscuits
5689,63814,FoodImpulse,Biscuits
5690,63859,FoodImpulse,Biscuits
5691,64252,FoodImpulse,Biscuits
5692,64728,FoodImpulse,Biscuits
5693,66108,FoodImpulse,Biscuits
5694,68161,FoodImpulse,Biscuits
5695,70394,FoodImpulse,Biscuits
5696,70989,FoodImpulse,Biscuits
5697,72609,FoodImpulse,Biscuits
5698,73037,FoodImpulse,Biscuits
5699,73123,FoodImpulse,Biscuits
5700,73170,FoodImpulse,Biscuits
5701,73303,FoodImpulse,Biscuits
5702,73471,FoodImpulse,Biscuits
5703,73646,FoodImpulse,Biscuits
5704,74150,FoodImpulse,Biscuits
5705,74318,FoodImpulse,Biscuits
5706,74372,FoodImpulse,Biscuits
5707,74386,FoodImpulse,Biscuits
5708,74617,FoodImpulse,Biscuits
